"Problem","Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"414","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","40","9","ApexAssertionsShouldIncludeMessage","'System.assertNotEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"415","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","46","12","ApexUnitTestClassShouldHaveAsserts","Apex unit tests should System.assert() or assertEquals() or assertNotEquals()","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaveasserts","Best Practices","pmd"
"416","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","50","25","UnusedLocalVariable","Variable 'metaDataService' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"417","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","53","38","UnusedLocalVariable","Variable 'metaDataPort' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"418","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","54","16","UnusedLocalVariable","Variable 'fieldHistoryStatus' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"419","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","62","12","ApexUnitTestClassShouldHaveAsserts","Apex unit tests should System.assert() or assertEquals() or assertNotEquals()","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaveasserts","Best Practices","pmd"
"420","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","75","12","ApexUnitTestClassShouldHaveAsserts","Apex unit tests should System.assert() or assertEquals() or assertNotEquals()","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaveasserts","Best Practices","pmd"
"421","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","79","25","UnusedLocalVariable","Variable 'metaDataService' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"422","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","82","38","UnusedLocalVariable","Variable 'metaDataPort' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"423","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","83","16","UnusedLocalVariable","Variable 'fieldHistoryStatus' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"424","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","99","9","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"425","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","5","8","StdCyclomaticComplexity","The class 'MetadataServiceMock' has a Standard Cyclomatic Complexity of 17 (Highest = 16).","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"426","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","6","12","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"427","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","6","12","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"428","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","6","12","StdCyclomaticComplexity","The method 'doInvoke' has a Standard Cyclomatic Complexity of 16.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"429","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","6","12","CognitiveComplexity","The method 'doInvoke(Object, Object, Map<String, Object>, String, String, String, String, String, String)' has a cognitive complexity of 15, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"430","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","6","12","CyclomaticComplexity","The method 'doInvoke(Object, Object, Map<String, Object>, String, String, String, String, String, String)' has a cyclomatic complexity of 16.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"431","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","18","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"432","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","18","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"433","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","25","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"434","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","25","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"435","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","30","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"436","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","30","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"437","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","37","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"438","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","37","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"439","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","44","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"440","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","44","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"441","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","49","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"442","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","49","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"443","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","54","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"444","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","54","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"445","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","59","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"446","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","59","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"447","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","64","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"448","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","64","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"449","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","69","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"450","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","69","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"451","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","74","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"452","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","74","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"453","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","79","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"454","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","79","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"455","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","86","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"456","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","86","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"457","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","93","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"458","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","93","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"459","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","100","13","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"460","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetadataServiceMock.cls","100","13","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"461","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/MetaDataUtilityCls.cls","211","20","copy-paste-detected","ID 781edd0: number 1 of 2 duplicated segments. 22 line(s), 143 tokens. To refactor your code, create a method that Code Analyzer can reference.","https://pmd.github.io/latest/pmd_userdocs_cpd.html#refactoring-duplicates","Copy/Paste Detected","cpd"
"462","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/MetaDataUtilityCls.cls","256","33","copy-paste-detected","ID 781edd0: number 2 of 2 duplicated segments. 22 line(s), 143 tokens. To refactor your code, create a method that Code Analyzer can reference.","https://pmd.github.io/latest/pmd_userdocs_cpd.html#refactoring-duplicates","Copy/Paste Detected","cpd"
